BSA-ID;Baustelle;Kalendertyp;Schichtstart;Schichtende;Ressourcenkategorie-Typ;Qualifikationen
757768;S18 Bourrage Voie  17-27+ AV 36-37 à VV;Mitteldienst;2025-05-01 07:00;2025-05-01 16:30;TFF;Aem 940,ETCS,Méc. de locomotive catégorie  B100 / EP
783998;BIS25_PE_CR-DAY_V929_plaques;Mitteldienst;2025-05-01 07:00;2025-05-01 16:15;Vorarbeiter/in;
757768;S18 Bourrage Voie  17-27+ AV 36-37 à VV;Mitteldienst;2025-05-01 07:00;2025-05-01 16:30;Begleiter;Accomp. manoeuvres cat. Ai40 / EP,ETCS
783998;BIS25_PE_CR-DAY_V929_plaques;Mitteldienst;2025-05-01 07:00;2025-05-01 16:15;Gleismonteur/in;
770816;Petits Entretiens ;Mitteldienst;2025-05-01 07:00;2025-05-01 16:00;Gleismonteur/in;
731120;Lot 2.2, Palézieux tête est;Spätdienst;2025-05-01 13:30;2025-05-01 22:00;Sicherheitschef/in;Chef de la sécurité CR,Encl/Décl & mise à terre CR
731120;Lot 2.2, Palézieux tête est;Spätdienst;2025-05-01 13:30;2025-05-01 22:00;TFF;Aem 940,Am 841
731120;Lot 2.2, Palézieux tête est;Spätdienst;2025-05-01 13:30;2025-05-01 22:00;Begleiter;Accomp. manoeuvres cat. Ai40 / EP
731120;Lot 2.2, Palézieux tête est;Spätdienst;2025-05-01 13:30;2025-05-01 22:00;Polier/in;
731120;Lot 2.2, Palézieux tête est;Spätdienst;2025-05-01 13:30;2025-05-01 22:00;Gleismonteur/in;
731120;Lot 2.2, Palézieux tête est;Spätdienst;2025-05-01 13:30;2025-05-01 22:00;Gleismonteur/in;
731120;Lot 2.2, Palézieux tête est;Spätdienst;2025-05-01 13:30;2025-05-01 22:00;Begleiter;Accomp. manoeuvres cat. Ai40 / EP,Protecteur CR
731120;Lot 2.2, Palézieux tête est;Spätdienst;2025-05-01 13:30;2025-05-01 22:00;Gleismonteur/in;
731120;Lot 2.2, Palézieux tête est;Spätdienst;2025-05-01 13:30;2025-05-01 22:00;Gleismonteur/in komplex;
731120;Lot 2.2, Palézieux tête est;Spätdienst;2025-05-01 13:30;2025-05-01 22:00;Gleismonteur/in komplex;
731120;Lot 2.2, Palézieux tête est;Spätdienst;2025-05-01 13:30;2025-05-01 22:00;Gleismonteur/in komplex;
759286;11/17/25/37/43/50_LS25_Rail U LS-COS;Nachtdienst;2025-05-01 21:00;2025-05-02 05:30;Gleismonteur/in;Unités de transport de rail électrique (STE)
759286;11/17/25/37/43/50_LS25_Rail U LS-COS;Nachtdienst;2025-05-01 21:00;2025-05-02 05:30;Polier/in;
759286;11/17/25/37/43/50_LS25_Rail U LS-COS;Nachtdienst;2025-05-01 21:00;2025-05-02 05:30;Gleismonteur/in;
759286;11/17/25/37/43/50_LS25_Rail U LS-COS;Nachtdienst;2025-05-01 21:00;2025-05-02 05:30;Gleismonteur/in;
759286;11/17/25/37/43/50_LS25_Rail U LS-COS;Nachtdienst;2025-05-01 21:00;2025-05-02 05:30;TFF;Méc. de locomotive catégorie  B100 / EP,Tm 234-4
759286;11/17/25/37/43/50_LS25_Rail U LS-COS;Nachtdienst;2025-05-01 21:00;2025-05-02 05:30;Gleismonteur/in;
759286;11/17/25/37/43/50_LS25_Rail U LS-COS;Nachtdienst;2025-05-01 21:00;2025-05-02 05:30;Gleismonteur/in;
759286;11/17/25/37/43/50_LS25_Rail U LS-COS;Nachtdienst;2025-05-01 21:00;2025-05-02 05:30;Gleismonteur/in;Technique de levage et élingueur
759286;11/17/25/37/43/50_LS25_Rail U LS-COS;Nachtdienst;2025-05-01 21:00;2025-05-02 05:30;Begleiter;Accomp. manoeuvres cat. Ai40 / EP
733694;FRI W53 voie ferrée et ouvrage;Nachtdienst;2025-05-01 21:30;2025-05-02 06:30;TFF;Tm 234
733694;FRI W53 voie ferrée et ouvrage;Nachtdienst;2025-05-01 21:30;2025-05-02 06:30;Sicherheitschef/in;Chef de la sécurité CR
733694;FRI W53 voie ferrée et ouvrage;Nachtdienst;2025-05-01 21:30;2025-05-02 06:30;Begleiter;Accomp. manoeuvres cat. Ai40 / EP
765032;15 Curage Chénens-Fribourg ;Nachtdienst;2025-05-01 21:30;2025-05-02 06:15;Sicherheitschef/in;Accomp. manoeuvres cat. Ai / EP,Chef de la sécurité CR
733694;FRI W53 voie ferrée et ouvrage;Nachtdienst;2025-05-01 21:30;2025-05-02 06:30;Gleismonteur/in;
733694;FRI W53 voie ferrée et ouvrage;Nachtdienst;2025-05-01 21:30;2025-05-02 06:30;Gleismonteur/in;
733694;FRI W53 voie ferrée et ouvrage;Nachtdienst;2025-05-01 21:30;2025-05-02 06:30;Polier/in;
733694;FRI W53 voie ferrée et ouvrage;Nachtdienst;2025-05-01 21:30;2025-05-02 06:30;Gleismonteur/in;
733694;FRI W53 voie ferrée et ouvrage;Nachtdienst;2025-05-01 21:30;2025-05-02 06:30;Gleismonteur/in;
765032;15 Curage Chénens-Fribourg ;Nachtdienst;2025-05-01 21:30;2025-05-02 06:15;TFF;Accomp. manoeuvres cat. Ai / EP,Protecteur CR
766219;18.Rails U Palézieux-Flamatt;Nachtdienst;2025-05-01 22:00;2025-05-02 06:00;Sicherheitschef/in;Allemand K230.0  sécurité RTE 20100,Chef de la sécurité CR,Protecteur CR
766219;18.Rails U Palézieux-Flamatt;Nachtdienst;2025-05-01 22:00;2025-05-02 06:00;Gleismonteur/in;Technique de levage et élingueur
757768;S18 Bourrage Voie  17-27+ AV 36-37 à VV;Nachtdienst;2025-05-01 22:00;2025-05-02 06:00;Gleismonteur/in;
757768;S18 Bourrage Voie  17-27+ AV 36-37 à VV;Nachtdienst;2025-05-01 22:00;2025-05-02 06:00;Begleiter;Accomp. manoeuvres cat. Ai40 / EP,ETCS,Protecteur CR
766219;18.Rails U Palézieux-Flamatt;Nachtdienst;2025-05-01 22:00;2025-05-02 06:00;Gleismonteur/in;
757768;S18 Bourrage Voie  17-27+ AV 36-37 à VV;Nachtdienst;2025-05-01 22:00;2025-05-02 06:00;Gleismonteur/in;
766219;18.Rails U Palézieux-Flamatt;Nachtdienst;2025-05-01 22:00;2025-05-02 06:00;TFF;Méc. de locomotive catégorie  B100 / EP
766219;18.Rails U Palézieux-Flamatt;Nachtdienst;2025-05-01 22:00;2025-05-02 06:00;Gleismonteur/in;
757768;S18 Bourrage Voie  17-27+ AV 36-37 à VV;Nachtdienst;2025-05-01 22:00;2025-05-02 06:00;Begleiter;Accomp. manoeuvres cat. Ai40 / EP,ETCS,Protecteur CR
757768;S18 Bourrage Voie  17-27+ AV 36-37 à VV;Nachtdienst;2025-05-01 22:00;2025-05-02 06:00;Gleismonteur/in;
757768;S18 Bourrage Voie  17-27+ AV 36-37 à VV;Nachtdienst;2025-05-01 22:00;2025-05-02 06:00;Gleismonteur/in;
766219;18.Rails U Palézieux-Flamatt;Nachtdienst;2025-05-01 22:00;2025-05-02 06:00;TFF;Accomp. manoeuvres cat. Ai40 / EP
757768;S18 Bourrage Voie  17-27+ AV 36-37 à VV;Nachtdienst;2025-05-01 22:00;2025-05-02 06:00;Gleismonteur/in;
766219;18.Rails U Palézieux-Flamatt;Nachtdienst;2025-05-01 22:00;2025-05-02 06:00;Gleismonteur/in;
757768;S18 Bourrage Voie  17-27+ AV 36-37 à VV;Nachtdienst;2025-05-01 22:00;2025-05-02 06:00;TFF;Aem 940,ETCS,Méc. de locomotive catégorie  B100 / EP
757768;S18 Bourrage Voie  17-27+ AV 36-37 à VV;Nachtdienst;2025-05-01 22:00;2025-05-02 06:00;Vorarbeiter/in;
766219;18.Rails U Palézieux-Flamatt;Nachtdienst;2025-05-01 22:00;2025-05-02 06:00;Vorarbeiter/in;
757768;S18 Bourrage Voie  17-27+ AV 36-37 à VV;Nachtdienst;2025-05-01 22:00;2025-05-02 06:00;Gleismonteur/in;
757768;S18 Bourrage Voie  17-27+ AV 36-37 à VV;Nachtdienst;2025-05-01 22:00;2025-05-02 06:00;Sicherheitschef/in;Chef de la sécurité CR,Protecteur CR
731120;Lot 2.2, Palézieux tête est;Frühdienst;2025-05-02 05:30;2025-05-02 14:00;Gleismonteur/in;
731120;Lot 2.2, Palézieux tête est;Frühdienst;2025-05-02 05:30;2025-05-02 14:00;Gleismonteur/in;
731120;Lot 2.2, Palézieux tête est;Frühdienst;2025-05-02 05:30;2025-05-02 14:00;Polier/in;
731120;Lot 2.2, Palézieux tête est;Frühdienst;2025-05-02 05:30;2025-05-02 14:00;Gleismonteur/in komplex;
731120;Lot 2.2, Palézieux tête est;Frühdienst;2025-05-02 05:30;2025-05-02 14:00;Sicherheitschef/in;Chef de la sécurité CR,Encl/Décl & mise à terre CR
731120;Lot 2.2, Palézieux tête est;Frühdienst;2025-05-02 05:30;2025-05-02 14:00;Begleiter;Accomp. manoeuvres cat. Ai40 / EP
731120;Lot 2.2, Palézieux tête est;Frühdienst;2025-05-02 05:30;2025-05-02 14:00;Gleismonteur/in komplex;
731120;Lot 2.2, Palézieux tête est;Frühdienst;2025-05-02 05:30;2025-05-02 14:00;TFF;Aem 940,Am 841
731120;Lot 2.2, Palézieux tête est;Frühdienst;2025-05-02 05:30;2025-05-02 14:00;Gleismonteur/in;
731120;Lot 2.2, Palézieux tête est;Frühdienst;2025-05-02 05:30;2025-05-02 14:00;Gleismonteur/in komplex;
801213;PE 2025;Mitteldienst;2025-05-02 07:00;2025-05-02 16:15;Gleismonteur/in komplex;
759401;S18_ Ref. D PUI-VV;Mitteldienst;2025-05-02 07:00;2025-05-02 16:00;Gleismonteur/in;
760080;S19_Produit H LS-VV   (ancien BSA Rail U);Mitteldienst;2025-05-02 07:00;2025-05-02 15:00;Gleismonteur/in;
759401;S18_ Ref. D PUI-VV;Mitteldienst;2025-05-02 07:00;2025-05-02 16:00;Gleismonteur/in;
760080;S19_Produit H LS-VV   (ancien BSA Rail U);Mitteldienst;2025-05-02 07:00;2025-05-02 15:00;Gleismonteur/in;
760080;S19_Produit H LS-VV   (ancien BSA Rail U);Mitteldienst;2025-05-02 07:00;2025-05-02 15:00;Vorarbeiter/in;
760080;S19_Produit H LS-VV   (ancien BSA Rail U);Mitteldienst;2025-05-02 07:00;2025-05-02 15:00;TFF;Aem 940,ETCS,Méc. de locomotive catégorie  B100 / EP
759401;S18_ Ref. D PUI-VV;Mitteldienst;2025-05-02 07:00;2025-05-02 16:00;Gleismonteur/in;
759401;S18_ Ref. D PUI-VV;Mitteldienst;2025-05-02 07:00;2025-05-02 16:00;Gleismonteur/in;
759401;S18_ Ref. D PUI-VV;Mitteldienst;2025-05-02 07:00;2025-05-02 16:00;Vorarbeiter/in;Chef de la sécurité CR,Protecteur CR
761352;Train faisceau D;Mitteldienst;2025-05-02 07:15;2025-05-02 16:45;TFF;Accomp. manoeuvres cat. Ai / EP,Méc. de locomotive catégorie A40 / EP
761352;Train faisceau D;Mitteldienst;2025-05-02 07:15;2025-05-02 16:45;TFF;Accomp. manoeuvres cat. Ai / EP
609658;FRI 5.3 : IS (2025);Nachtdienst;2025-05-02 20:30;2025-05-03 06:00;Sicherheitschef/in;Chef de la sécurité CR,Encl/Décl & mise à terre CR
759286;11/17/25/37/43/50_LS25_Rail U LS-COS;Nachtdienst;2025-05-02 21:00;2025-05-03 05:30;Polier/in;
759286;11/17/25/37/43/50_LS25_Rail U LS-COS;Nachtdienst;2025-05-02 21:00;2025-05-03 05:30;Gleismonteur/in;Unités de transport de rail électrique (STE)
759286;11/17/25/37/43/50_LS25_Rail U LS-COS;Nachtdienst;2025-05-02 21:00;2025-05-03 05:30;Gleismonteur/in;
759286;11/17/25/37/43/50_LS25_Rail U LS-COS;Nachtdienst;2025-05-02 21:00;2025-05-03 05:30;Gleismonteur/in;Technique de levage et élingueur
759286;11/17/25/37/43/50_LS25_Rail U LS-COS;Nachtdienst;2025-05-02 21:00;2025-05-03 05:30;Gleismonteur/in;
759286;11/17/25/37/43/50_LS25_Rail U LS-COS;Nachtdienst;2025-05-02 21:00;2025-05-03 05:30;Begleiter;Accomp. manoeuvres cat. Ai40 / EP
759286;11/17/25/37/43/50_LS25_Rail U LS-COS;Nachtdienst;2025-05-02 21:00;2025-05-03 05:30;Gleismonteur/in;
759286;11/17/25/37/43/50_LS25_Rail U LS-COS;Nachtdienst;2025-05-02 21:00;2025-05-03 05:30;TFF;Méc. de locomotive catégorie  B100 / EP,Tm 234-4
759286;11/17/25/37/43/50_LS25_Rail U LS-COS;Nachtdienst;2025-05-02 21:00;2025-05-03 05:30;Gleismonteur/in;
759311;17/18 UF REN + LSSB;Nachtdienst;2025-05-02 21:00;2025-05-03 06:00;TFF;Méc. de locomotive catégorie A / EP
759311;17/18 UF REN + LSSB;Nachtdienst;2025-05-02 21:00;2025-05-03 06:00;Gleismonteur/in;
759311;17/18 UF REN + LSSB;Nachtdienst;2025-05-02 21:00;2025-05-03 06:00;Begleiter;Accomp. manoeuvres cat. Ai40 / EP
759311;17/18 UF REN + LSSB;Nachtdienst;2025-05-02 21:00;2025-05-03 06:00;Gleismonteur/in;
759311;17/18 UF REN + LSSB;Nachtdienst;2025-05-02 21:00;2025-05-03 06:00;Vorarbeiter/in;Chef de la sécurité CR
759311;17/18 UF REN + LSSB;Nachtdienst;2025-05-02 21:00;2025-05-03 06:00;Gleismonteur/in;
759311;17/18 UF REN + LSSB;Nachtdienst;2025-05-02 21:00;2025-05-03 06:00;Gleismonteur/in;
765032;15 Curage Chénens-Fribourg ;Nachtdienst;2025-05-02 21:30;2025-05-03 06:15;TFF;Accomp. manoeuvres cat. Ai / EP,Protecteur CR
765032;15 Curage Chénens-Fribourg ;Nachtdienst;2025-05-02 21:30;2025-05-03 06:15;Sicherheitschef/in;Accomp. manoeuvres cat. Ai / EP,Chef de la sécurité CR
766219;18.Rails U Palézieux-Flamatt;Nachtdienst;2025-05-02 22:00;2025-05-03 06:00;Gleismonteur/in;Technique de levage et élingueur
766219;18.Rails U Palézieux-Flamatt;Nachtdienst;2025-05-02 22:00;2025-05-03 06:00;TFF;Accomp. manoeuvres cat. Ai40 / EP
766219;18.Rails U Palézieux-Flamatt;Nachtdienst;2025-05-02 22:00;2025-05-03 06:00;Gleismonteur/in;
733696;FRI W53 voie ferrée et ouvrage;Nachtdienst;2025-05-02 22:00;2025-05-03 06:30;Gleismonteur/in;
733696;FRI W53 voie ferrée et ouvrage;Nachtdienst;2025-05-02 22:00;2025-05-03 06:30;Gleismonteur/in;
733696;FRI W53 voie ferrée et ouvrage;Nachtdienst;2025-05-02 22:00;2025-05-03 06:30;Gleismonteur/in;
733696;FRI W53 voie ferrée et ouvrage;Nachtdienst;2025-05-02 22:00;2025-05-03 06:30;Gleismonteur/in;
733696;FRI W53 voie ferrée et ouvrage;Nachtdienst;2025-05-02 22:00;2025-05-03 06:30;TFF;Tm 234
766219;18.Rails U Palézieux-Flamatt;Nachtdienst;2025-05-02 22:00;2025-05-03 06:00;Sicherheitschef/in;Chef de la sécurité CR,Protecteur CR
733696;FRI W53 voie ferrée et ouvrage;Nachtdienst;2025-05-02 22:00;2025-05-03 06:30;Gleismonteur/in komplex;
766219;18.Rails U Palézieux-Flamatt;Nachtdienst;2025-05-02 22:00;2025-05-03 06:00;Gleismonteur/in;
733696;FRI W53 voie ferrée et ouvrage;Nachtdienst;2025-05-02 22:00;2025-05-03 06:30;Gleismonteur/in;
766219;18.Rails U Palézieux-Flamatt;Nachtdienst;2025-05-02 22:00;2025-05-03 06:00;Gleismonteur/in;
733696;FRI W53 voie ferrée et ouvrage;Nachtdienst;2025-05-02 22:00;2025-05-03 06:30;Polier/in;
766219;18.Rails U Palézieux-Flamatt;Nachtdienst;2025-05-02 22:00;2025-05-03 06:00;TFF;Méc. de locomotive catégorie  B100 / EP
733696;FRI W53 voie ferrée et ouvrage;Nachtdienst;2025-05-02 22:00;2025-05-03 06:30;Begleiter;Accomp. manoeuvres cat. Ai40 / EP
766219;18.Rails U Palézieux-Flamatt;Nachtdienst;2025-05-02 22:00;2025-05-03 06:00;Vorarbeiter/in;
759311;17/18 UF REN + LSSB;Mitteldienst;2025-05-03 09:00;2025-05-03 18:30;TFF;Aem 940,Méc. de locomotive catégorie A / EP,Tm 234-4
759311;17/18 UF REN + LSSB;Mitteldienst;2025-05-03 09:00;2025-05-03 18:30;Vorarbeiter/in;
759311;17/18 UF REN + LSSB;Mitteldienst;2025-05-03 09:00;2025-05-03 18:30;Gleismonteur/in;
759311;17/18 UF REN + LSSB;Mitteldienst;2025-05-03 09:00;2025-05-03 18:30;Sicherheitschef/in;Chef de la sécurité CR
759311;17/18 UF REN + LSSB;Mitteldienst;2025-05-03 09:00;2025-05-03 18:30;Gleismonteur/in;
759311;17/18 UF REN + LSSB;Mitteldienst;2025-05-03 09:00;2025-05-03 18:30;Gleismonteur/in;
759311;17/18 UF REN + LSSB;Mitteldienst;2025-05-03 09:00;2025-05-03 18:30;Gleismonteur/in;
759311;17/18 UF REN + LSSB;Mitteldienst;2025-05-03 09:00;2025-05-03 18:30;Gleismonteur/in;
759311;17/18 UF REN + LSSB;Mitteldienst;2025-05-03 09:00;2025-05-03 18:30;Begleiter;Accomp. manoeuvres cat. Ai40 / EP,Protecteur CR
759311;17/18 UF REN + LSSB;Mitteldienst;2025-05-03 09:00;2025-05-03 18:30;Gleismonteur/in;
759311;17/18 UF REN + LSSB;Mitteldienst;2025-05-03 09:00;2025-05-03 18:30;Gleismonteur/in;
759311;17/18 UF REN + LSSB;Mitteldienst;2025-05-03 09:00;2025-05-03 18:30;Gleismonteur/in;
759311;17/18 UF REN + LSSB;Mitteldienst;2025-05-03 09:00;2025-05-03 18:30;Gleismonteur/in;
759311;17/18 UF REN + LSSB;Mitteldienst;2025-05-03 09:00;2025-05-03 18:30;Polier/in;
759311;17/18 UF REN + LSSB;Nachtdienst;2025-05-03 21:00;2025-05-04 05:30;Sicherheitschef/in;Chef de la sécurité CR
759311;17/18 UF REN + LSSB;Nachtdienst;2025-05-03 21:00;2025-05-04 05:30;Vorarbeiter/in;
759311;17/18 UF REN + LSSB;Nachtdienst;2025-05-03 21:00;2025-05-04 05:30;TFF;Aem 940,Méc. de locomotive catégorie A / EP,Tm 234-4
759311;17/18 UF REN + LSSB;Nachtdienst;2025-05-03 21:00;2025-05-04 05:30;Gleismonteur/in;
759311;17/18 UF REN + LSSB;Nachtdienst;2025-05-03 21:00;2025-05-04 05:30;Gleismonteur/in;
759311;17/18 UF REN + LSSB;Nachtdienst;2025-05-03 21:00;2025-05-04 05:30;Gleismonteur/in;
759311;17/18 UF REN + LSSB;Nachtdienst;2025-05-03 21:00;2025-05-04 05:30;Gleismonteur/in;
759311;17/18 UF REN + LSSB;Nachtdienst;2025-05-03 21:00;2025-05-04 05:30;Gleismonteur/in;
759311;17/18 UF REN + LSSB;Nachtdienst;2025-05-03 21:00;2025-05-04 05:30;Begleiter;Accomp. manoeuvres cat. Ai40 / EP,Protecteur CR
759311;17/18 UF REN + LSSB;Nachtdienst;2025-05-03 21:00;2025-05-04 05:30;Polier/in;
759311;17/18 UF REN + LSSB;Mitteldienst;2025-05-04 08:00;2025-05-04 17:00;TFF;Aem 940,Méc. de locomotive catégorie A / EP,Tm 234-4
759311;17/18 UF REN + LSSB;Mitteldienst;2025-05-04 08:00;2025-05-04 17:00;Gleismonteur/in;
759311;17/18 UF REN + LSSB;Mitteldienst;2025-05-04 08:00;2025-05-04 17:00;Polier/in;Chef de la sécurité CR
759311;17/18 UF REN + LSSB;Mitteldienst;2025-05-04 08:00;2025-05-04 17:00;Vorarbeiter/in;
